№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
616;U+1F647 U+1F3FB U+200D U+2640 U+FE0F;🙇🏻‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman bowing: light skin tone;2015ˣ;apology | bowing | favor | gesture | light skin tone | sorry | woman
617;U+1F647 U+1F3FC U+200D U+2640 U+FE0F;🙇🏼‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman bowing: medium-light skin tone;2015ˣ;apology | bowing | favor | gesture | medium-light skin tone | sorry | woman
618;U+1F647 U+1F3FD U+200D U+2640 U+FE0F;🙇🏽‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman bowing: medium skin tone;2015ˣ;apology | bowing | favor | gesture | medium skin tone | sorry | woman
619;U+1F647 U+1F3FE U+200D U+2640 U+FE0F;🙇🏾‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman bowing: medium-dark skin tone;2015ˣ;apology | bowing | favor | gesture | medium-dark skin tone | sorry | woman
620;U+1F647 U+1F3FF U+200D U+2640 U+FE0F;🙇🏿‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman bowing: dark skin tone;2015ˣ;apology | bowing | dark skin tone | favor | gesture | sorry | woman
621;U+1F926;🤦;;;;;;—;—;;;—;—;—;—;person facepalming;2016ˣ;disbelief | exasperation | face | palm
622;U+1F926 U+1F3FB;🤦🏻;—;;;;;—;—;;;—;—;—;—;person facepalming: light skin tone;2016ˣ;disbelief | exasperation | face | light skin tone | palm
623;U+1F926 U+1F3FC;🤦🏼;—;;;;;—;—;;;—;—;—;—;person facepalming: medium-light skin tone;2016ˣ;disbelief | exasperation | face | medium-light skin tone | palm
624;U+1F926 U+1F3FD;🤦🏽;—;;;;;—;—;;;—;—;—;—;person facepalming: medium skin tone;2016ˣ;disbelief | exasperation | face | medium skin tone | palm
625;U+1F926 U+1F3FE;🤦🏾;—;;;;;—;—;;;—;—;—;—;person facepalming: medium-dark skin tone;2016ˣ;disbelief | exasperation | face | medium-dark skin tone | palm
626;U+1F926 U+1F3FF;🤦🏿;—;;;;;—;—;;;—;—;—;—;person facepalming: dark skin tone;2016ˣ;dark skin tone | disbelief | exasperation | face | palm
627;U+1F926 U+200D U+2642 U+FE0F;🤦‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man facepalming;2016ˣ;disbelief | exasperation | facepalm | man
628;U+1F926 U+1F3FB U+200D U+2642 U+FE0F;🤦🏻‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man facepalming: light skin tone;2016ˣ;disbelief | exasperation | facepalm | light skin tone | man
629;U+1F926 U+1F3FC U+200D U+2642 U+FE0F;🤦🏼‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man facepalming: medium-light skin tone;2016ˣ;disbelief | exasperation | facepalm | man | medium-light skin tone
630;U+1F926 U+1F3FD U+200D U+2642 U+FE0F;🤦🏽‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man facepalming: medium skin tone;2016ˣ;disbelief | exasperation | facepalm | man | medium skin tone
631;U+1F926 U+1F3FE U+200D U+2642 U+FE0F;🤦🏾‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man facepalming: medium-dark skin tone;2016ˣ;disbelief | exasperation | facepalm | man | medium-dark skin tone
632;U+1F926 U+1F3FF U+200D U+2642 U+FE0F;🤦🏿‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man facepalming: dark skin tone;2016ˣ;dark skin tone | disbelief | exasperation | facepalm | man
633;U+1F926 U+200D U+2640 U+FE0F;🤦‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman facepalming;2016ˣ;disbelief | exasperation | facepalm | woman
634;U+1F926 U+1F3FB U+200D U+2640 U+FE0F;🤦🏻‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman facepalming: light skin tone;2016ˣ;disbelief | exasperation | facepalm | light skin tone | woman
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
635;U+1F926 U+1F3FC U+200D U+2640 U+FE0F;🤦🏼‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman facepalming: medium-light skin tone;2016ˣ;disbelief | exasperation | facepalm | medium-light skin tone | woman
636;U+1F926 U+1F3FD U+200D U+2640 U+FE0F;🤦🏽‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman facepalming: medium skin tone;2016ˣ;disbelief | exasperation | facepalm | medium skin tone | woman
637;U+1F926 U+1F3FE U+200D U+2640 U+FE0F;🤦🏾‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman facepalming: medium-dark skin tone;2016ˣ;disbelief | exasperation | facepalm | medium-dark skin tone | woman
638;U+1F926 U+1F3FF U+200D U+2640 U+FE0F;🤦🏿‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman facepalming: dark skin tone;2016ˣ;dark skin tone | disbelief | exasperation | facepalm | woman
639;U+1F937;🤷;;;;;;—;—;;;—;—;—;—;person shrugging;2016ˣ;doubt | ignorance | indifference | shrug
640;U+1F937 U+1F3FB;🤷🏻;—;;;;;—;—;;;—;—;—;—;person shrugging: light skin tone;2016ˣ;doubt | ignorance | indifference | light skin tone | shrug
641;U+1F937 U+1F3FC;🤷🏼;—;;;;;—;—;;;—;—;—;—;person shrugging: medium-light skin tone;2016ˣ;doubt | ignorance | indifference | medium-light skin tone | shrug
642;U+1F937 U+1F3FD;🤷🏽;—;;;;;—;—;;;—;—;—;—;person shrugging: medium skin tone;2016ˣ;doubt | ignorance | indifference | medium skin tone | shrug
643;U+1F937 U+1F3FE;🤷🏾;—;;;;;—;—;;;—;—;—;—;person shrugging: medium-dark skin tone;2016ˣ;doubt | ignorance | indifference | medium-dark skin tone | shrug
644;U+1F937 U+1F3FF;🤷🏿;—;;;;;—;—;;;—;—;—;—;person shrugging: dark skin tone;2016ˣ;dark skin tone | doubt | ignorance | indifference | shrug
645;U+1F937 U+200D U+2642 U+FE0F;🤷‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man shrugging;2016ˣ;doubt | ignorance | indifference | man | shrug
646;U+1F937 U+1F3FB U+200D U+2642 U+FE0F;🤷🏻‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man shrugging: light skin tone;2016ˣ;doubt | ignorance | indifference | light skin tone | man | shrug
647;U+1F937 U+1F3FC U+200D U+2642 U+FE0F;🤷🏼‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man shrugging: medium-light skin tone;2016ˣ;doubt | ignorance | indifference | man | medium-light skin tone | shrug
648;U+1F937 U+1F3FD U+200D U+2642 U+FE0F;🤷🏽‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man shrugging: medium skin tone;2016ˣ;doubt | ignorance | indifference | man | medium skin tone | shrug
649;U+1F937 U+1F3FE U+200D U+2642 U+FE0F;🤷🏾‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man shrugging: medium-dark skin tone;2016ˣ;doubt | ignorance | indifference | man | medium-dark skin tone | shrug
650;U+1F937 U+1F3FF U+200D U+2642 U+FE0F;🤷🏿‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man shrugging: dark skin tone;2016ˣ;dark skin tone | doubt | ignorance | indifference | man | shrug
651;U+1F937 U+200D U+2640 U+FE0F;🤷‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman shrugging;2016ˣ;doubt | ignorance | indifference | shrug | woman
652;U+1F937 U+1F3FB U+200D U+2640 U+FE0F;🤷🏻‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman shrugging: light skin tone;2016ˣ;doubt | ignorance | indifference | light skin tone | shrug | woman
653;U+1F937 U+1F3FC U+200D U+2640 U+FE0F;🤷🏼‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman shrugging: medium-light skin tone;2016ˣ;doubt | ignorance | indifference | medium-light skin tone | shrug | woman
654;U+1F937 U+1F3FD U+200D U+2640 U+FE0F;🤷🏽‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman shrugging: medium skin tone;2016ˣ;doubt | ignorance | indifference | medium skin tone | shrug | woman
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
655;U+1F937 U+1F3FE U+200D U+2640 U+FE0F;🤷🏾‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman shrugging: medium-dark skin tone;2016ˣ;doubt | ignorance | indifference | medium-dark skin tone | shrug | woman
656;U+1F937 U+1F3FF U+200D U+2640 U+FE0F;🤷🏿‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman shrugging: dark skin tone;2016ˣ;dark skin tone | doubt | ignorance | indifference | shrug | woman
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
657;U+1F486;💆;;;;;;;;;;;;—;;person getting massage;2010ʲ;face | massage | salon
658;U+1F486 U+1F3FB;💆🏻;—;;;;;;;;;—;—;—;—;person getting massage: light skin tone;2015ˣ;face | light skin tone | massage | salon
659;U+1F486 U+1F3FC;💆🏼;—;;;;;;;;;—;—;—;—;person getting massage: medium-light skin tone;2015ˣ;face | massage | medium-light skin tone | salon
660;U+1F486 U+1F3FD;💆🏽;—;;;;;;;;;—;—;—;—;person getting massage: medium skin tone;2015ˣ;face | massage | medium skin tone | salon
661;U+1F486 U+1F3FE;💆🏾;—;;;;;;;;;—;—;—;—;person getting massage: medium-dark skin tone;2015ˣ;face | massage | medium-dark skin tone | salon
662;U+1F486 U+1F3FF;💆🏿;—;;;;;;;;;—;—;—;—;person getting massage: dark skin tone;2015ˣ;dark skin tone | face | massage | salon
663;U+1F486 U+200D U+2642 U+FE0F;💆‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man getting massage;2010ˣ;face | man | massage
664;U+1F486 U+1F3FB U+200D U+2642 U+FE0F;💆🏻‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man getting massage: light skin tone;2015ˣ;face | light skin tone | man | massage
665;U+1F486 U+1F3FC U+200D U+2642 U+FE0F;💆🏼‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man getting massage: medium-light skin tone;2015ˣ;face | man | massage | medium-light skin tone
666;U+1F486 U+1F3FD U+200D U+2642 U+FE0F;💆🏽‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man getting massage: medium skin tone;2015ˣ;face | man | massage | medium skin tone
667;U+1F486 U+1F3FE U+200D U+2642 U+FE0F;💆🏾‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man getting massage: medium-dark skin tone;2015ˣ;face | man | massage | medium-dark skin tone
668;U+1F486 U+1F3FF U+200D U+2642 U+FE0F;💆🏿‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man getting massage: dark skin tone;2015ˣ;dark skin tone | face | man | massage
669;U+1F486 U+200D U+2640 U+FE0F;💆‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman getting massage;2010ˣ;face | massage | woman
670;U+1F486 U+1F3FB U+200D U+2640 U+FE0F;💆🏻‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman getting massage: light skin tone;2015ˣ;face | light skin tone | massage | woman
671;U+1F486 U+1F3FC U+200D U+2640 U+FE0F;💆🏼‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman getting massage: medium-light skin tone;2015ˣ;face | massage | medium-light skin tone | woman
672;U+1F486 U+1F3FD U+200D U+2640 U+FE0F;💆🏽‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman getting massage: medium skin tone;2015ˣ;face | massage | medium skin tone | woman
673;U+1F486 U+1F3FE U+200D U+2640 U+FE0F;💆🏾‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman getting massage: medium-dark skin tone;2015ˣ;face | massage | medium-dark skin tone | woman
674;U+1F486 U+1F3FF U+200D U+2640 U+FE0F;💆🏿‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman getting massage: dark skin tone;2015ˣ;dark skin tone | face | massage | woman
675;U+1F487;💇;;;;;;;;;;;;—;;person getting haircut;2010ʲ;barber | beauty | haircut | parlor
676;U+1F487 U+1F3FB;💇🏻;—;;;;;;;;;—;—;—;—;person getting haircut: light skin tone;2015ˣ;barber | beauty | haircut | light skin tone | parlor
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
677;U+1F487 U+1F3FC;💇🏼;—;;;;;;;;;—;—;—;—;person getting haircut: medium-light skin tone;2015ˣ;barber | beauty | haircut | medium-light skin tone | parlor
678;U+1F487 U+1F3FD;💇🏽;—;;;;;;;;;—;—;—;—;person getting haircut: medium skin tone;2015ˣ;barber | beauty | haircut | medium skin tone | parlor
679;U+1F487 U+1F3FE;💇🏾;—;;;;;;;;;—;—;—;—;person getting haircut: medium-dark skin tone;2015ˣ;barber | beauty | haircut | medium-dark skin tone | parlor
680;U+1F487 U+1F3FF;💇🏿;—;;;;;;;;;—;—;—;—;person getting haircut: dark skin tone;2015ˣ;barber | beauty | dark skin tone | haircut | parlor
681;U+1F487 U+200D U+2642 U+FE0F;💇‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man getting haircut;2010ˣ;haircut | man
682;U+1F487 U+1F3FB U+200D U+2642 U+FE0F;💇🏻‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man getting haircut: light skin tone;2015ˣ;haircut | light skin tone | man
683;U+1F487 U+1F3FC U+200D U+2642 U+FE0F;💇🏼‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man getting haircut: medium-light skin tone;2015ˣ;haircut | man | medium-light skin tone
684;U+1F487 U+1F3FD U+200D U+2642 U+FE0F;💇🏽‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man getting haircut: medium skin tone;2015ˣ;haircut | man | medium skin tone
685;U+1F487 U+1F3FE U+200D U+2642 U+FE0F;💇🏾‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man getting haircut: medium-dark skin tone;2015ˣ;haircut | man | medium-dark skin tone
686;U+1F487 U+1F3FF U+200D U+2642 U+FE0F;💇🏿‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man getting haircut: dark skin tone;2015ˣ;dark skin tone | haircut | man
687;U+1F487 U+200D U+2640 U+FE0F;💇‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman getting haircut;2010ˣ;haircut | woman
688;U+1F487 U+1F3FB U+200D U+2640 U+FE0F;💇🏻‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman getting haircut: light skin tone;2015ˣ;haircut | light skin tone | woman
689;U+1F487 U+1F3FC U+200D U+2640 U+FE0F;💇🏼‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman getting haircut: medium-light skin tone;2015ˣ;haircut | medium-light skin tone | woman
690;U+1F487 U+1F3FD U+200D U+2640 U+FE0F;💇🏽‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman getting haircut: medium skin tone;2015ˣ;haircut | medium skin tone | woman
691;U+1F487 U+1F3FE U+200D U+2640 U+FE0F;💇🏾‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman getting haircut: medium-dark skin tone;2015ˣ;haircut | medium-dark skin tone | woman
692;U+1F487 U+1F3FF U+200D U+2640 U+FE0F;💇🏿‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman getting haircut: dark skin tone;2015ˣ;dark skin tone | haircut | woman
693;U+1F6B6;🚶;;;;;;;;;;;;—;;person walking;2010ʲ;hike | walk | walking
694;U+1F6B6 U+1F3FB;🚶🏻;—;;;;;;;;;—;—;—;—;person walking: light skin tone;2015ˣ;hike | light skin tone | walk | walking
695;U+1F6B6 U+1F3FC;🚶🏼;—;;;;;;;;;—;—;—;—;person walking: medium-light skin tone;2015ˣ;hike | medium-light skin tone | walk | walking
696;U+1F6B6 U+1F3FD;🚶🏽;—;;;;;;;;;—;—;—;—;person walking: medium skin tone;2015ˣ;hike | medium skin tone | walk | walking
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
697;U+1F6B6 U+1F3FE;🚶🏾;—;;;;;;;;;—;—;—;—;person walking: medium-dark skin tone;2015ˣ;hike | medium-dark skin tone | walk | walking
698;U+1F6B6 U+1F3FF;🚶🏿;—;;;;;;;;;—;—;—;—;person walking: dark skin tone;2015ˣ;dark skin tone | hike | walk | walking
699;U+1F6B6 U+200D U+2642 U+FE0F;🚶‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man walking;2010ˣ;hike | man | walk
700;U+1F6B6 U+1F3FB U+200D U+2642 U+FE0F;🚶🏻‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man walking: light skin tone;2015ˣ;hike | light skin tone | man | walk
701;U+1F6B6 U+1F3FC U+200D U+2642 U+FE0F;🚶🏼‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man walking: medium-light skin tone;2015ˣ;hike | man | medium-light skin tone | walk
702;U+1F6B6 U+1F3FD U+200D U+2642 U+FE0F;🚶🏽‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man walking: medium skin tone;2015ˣ;hike | man | medium skin tone | walk
703;U+1F6B6 U+1F3FE U+200D U+2642 U+FE0F;🚶🏾‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man walking: medium-dark skin tone;2015ˣ;hike | man | medium-dark skin tone | walk
704;U+1F6B6 U+1F3FF U+200D U+2642 U+FE0F;🚶🏿‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man walking: dark skin tone;2015ˣ;dark skin tone | hike | man | walk
705;U+1F6B6 U+200D U+2640 U+FE0F;🚶‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman walking;2010ˣ;hike | walk | woman
706;U+1F6B6 U+1F3FB U+200D U+2640 U+FE0F;🚶🏻‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman walking: light skin tone;2015ˣ;hike | light skin tone | walk | woman
707;U+1F6B6 U+1F3FC U+200D U+2640 U+FE0F;🚶🏼‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman walking: medium-light skin tone;2015ˣ;hike | medium-light skin tone | walk | woman
708;U+1F6B6 U+1F3FD U+200D U+2640 U+FE0F;🚶🏽‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman walking: medium skin tone;2015ˣ;hike | medium skin tone | walk | woman
709;U+1F6B6 U+1F3FE U+200D U+2640 U+FE0F;🚶🏾‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman walking: medium-dark skin tone;2015ˣ;hike | medium-dark skin tone | walk | woman
710;U+1F6B6 U+1F3FF U+200D U+2640 U+FE0F;🚶🏿‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman walking: dark skin tone;2015ˣ;dark skin tone | hike | walk | woman
711;U+1F3C3;🏃;;;;;;;;;;;;;;person running;2010ʲ;marathon | running
712;U+1F3C3 U+1F3FB;🏃🏻;—;;;;;;;;;—;—;—;—;person running: light skin tone;2015ˣ;light skin tone | marathon | running
713;U+1F3C3 U+1F3FC;🏃🏼;—;;;;;;;;;—;—;—;—;person running: medium-light skin tone;2015ˣ;marathon | medium-light skin tone | running
714;U+1F3C3 U+1F3FD;🏃🏽;—;;;;;;;;;—;—;—;—;person running: medium skin tone;2015ˣ;marathon | medium skin tone | running
715;U+1F3C3 U+1F3FE;🏃🏾;—;;;;;;;;;—;—;—;—;person running: medium-dark skin tone;2015ˣ;marathon | medium-dark skin tone | running
716;U+1F3C3 U+1F3FF;🏃🏿;—;;;;;;;;;—;—;—;—;person running: dark skin tone;2015ˣ;dark skin tone | marathon | running
№;Code;Brow.;Chart;Applᵈ;Goog;Twtr.;One;FB;FBM;Sams.;Wind.;GMail;SB;DCM;KDDI;Name;Date;Keywords
717;U+1F3C3 U+200D U+2642 U+FE0F;🏃‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man running;2010ˣ;man | marathon | racing | running
718;U+1F3C3 U+1F3FB U+200D U+2642 U+FE0F;🏃🏻‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man running: light skin tone;2015ˣ;light skin tone | man | marathon | racing | running
719;U+1F3C3 U+1F3FC U+200D U+2642 U+FE0F;🏃🏼‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man running: medium-light skin tone;2015ˣ;man | marathon | medium-light skin tone | racing | running
720;U+1F3C3 U+1F3FD U+200D U+2642 U+FE0F;🏃🏽‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man running: medium skin tone;2015ˣ;man | marathon | medium skin tone | racing | running
721;U+1F3C3 U+1F3FE U+200D U+2642 U+FE0F;🏃🏾‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man running: medium-dark skin tone;2015ˣ;man | marathon | medium-dark skin tone | racing | running
722;U+1F3C3 U+1F3FF U+200D U+2642 U+FE0F;🏃🏿‍♂️;—;;;;—;—;—;—;—;—;—;—;—;man running: dark skin tone;2015ˣ;dark skin tone | man | marathon | racing | running
723;U+1F3C3 U+200D U+2640 U+FE0F;🏃‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman running;2010ˣ;marathon | racing | running | woman
724;U+1F3C3 U+1F3FB U+200D U+2640 U+FE0F;🏃🏻‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman running: light skin tone;2015ˣ;light skin tone | marathon | racing | running | woman
725;U+1F3C3 U+1F3FC U+200D U+2640 U+FE0F;🏃🏼‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman running: medium-light skin tone;2015ˣ;marathon | medium-light skin tone | racing | running | woman
726;U+1F3C3 U+1F3FD U+200D U+2640 U+FE0F;🏃🏽‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman running: medium skin tone;2015ˣ;marathon | medium skin tone | racing | running | woman
727;U+1F3C3 U+1F3FE U+200D U+2640 U+FE0F;🏃🏾‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman running: medium-dark skin tone;2015ˣ;marathon | medium-dark skin tone | racing | running | woman
728;U+1F3C3 U+1F3FF U+200D U+2640 U+FE0F;🏃🏿‍♀️;—;;;;—;—;—;—;—;—;—;—;—;woman running: dark skin tone;2015ˣ;dark skin tone | marathon | racing | running | woman
